DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_KT_OUTBOUND
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00103,0.021
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.0001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02465
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00672,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00672,0.0001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00105,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0377,CST-00739,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00158,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00056,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00740,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00555,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00356,0.0165
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00204,0.009
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00047,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00741,0.00015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00677,0.023379999999999998
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00677,0.00138
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00564,0.0045
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0377,CST-00739,0.0254
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0377,CST-00739,0.0001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00184,0.00017999999999999998
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00184,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00742,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00438,0.018
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,0.00688
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,0.021
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,0.02465
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,0.0001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,0.015130000000000001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,0.009630000000000001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,0.01788
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0188,CST-00184,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00356,0.009
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0397,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00184,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0114,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00363,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00302,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00037,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00564,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00569,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00552,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00632,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00133,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00133,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00133,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00363,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00218,0.0075
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00017,0.0055
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00017,0.00688
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,0.00138
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,0.023350000000000003
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,0.018
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00242,0.018
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00080,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00333,0.0045
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0017,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,0.011
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00217,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00014,0.01788
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00014,0.00688
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00181,0.003
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00102,0.018
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00706,0.011
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00706,0.01375
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0234,CST-00115,0.024730000000000002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00080,0.0008
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0175,CST-00080,0.00115
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0175,CST-00080,0.00285
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00080,0.0015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0103,CST-00080,0.0025
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00080,0.0004
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00080,8e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00181,0.009
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00333,0.012
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00181,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00181,0.0045
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00333,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00102,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00102,0.0015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00181,0.0025
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00037,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00037,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00037,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00017,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00422,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00045,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00108,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00050,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00661,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00743,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00113,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00052,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00169,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00169,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00086,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00017,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00017,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00017,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00744,0.0005
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00277,0.0055
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00745,0.0005
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00746,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00122,0.003
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00122,0.0225
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00493,0.0055
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00723,0.00055
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00723,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00337,0.0001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00337,0.02465
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,0.0165
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,0.009
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00520,0.00413
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00522,0.00688
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0381,CST-00131,0.011
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,0.021
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,0.0045
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00610,0.0105
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00567,0.021
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,0.021
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,0.0045
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.0165
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.00825
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,0.01238
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,0.0123
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,8e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0095,CST-00732,0.00882
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00723,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00361,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0280,CST-00732,0.00058
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0116,CST-00723,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00610,0.015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00676,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00747,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00210,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00403,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00277,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00277,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0320,CST-00513,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00749,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00113,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00050,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00050,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00149,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00180,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00035,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00050,0.00825
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0320,CST-00393,0.0055
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0320,CST-00393,0.01925
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00662,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00662,0.00825
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,0.00045
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,0.01788
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,0.00413
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00158,0.01375
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00750,0.006
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0050,CST-00121,0.01238
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0050,CST-00121,0.01238
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,0.00413
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,0.02063
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00446,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00747,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00403,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00585,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00749,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00050,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00547,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00212,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00313,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00052,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00132,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00132,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00363,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.00413
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.009630000000000001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.00405
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.0001
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.0040999999999999995
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00153,0.012
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00304,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00751,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00680,0.0003
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00356,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,0.022
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0234,CST-00115,0.00413
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0357,CST-00026,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,0.012
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00025,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00058,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00539,0.015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00100,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00645,0.0015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00025,0.0002
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.01998
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.0014299999999999998
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00069,0.018
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00069,0.015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.00093
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.00015
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00081,5e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00081,0.0247
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,0.022
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,0.00275
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00186,0.00138
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00751,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00356,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,0.01925
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,0.0055
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00038,0.0135
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0276,CST-00025,2.9999999999999997e-05
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00008,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00069,0.0105
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00043,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00264,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00041,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00264,0.0255
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00403,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00059,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00718,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00718,0.02475
2024-07-01,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00511,0.02475
